2019,3,0,0,0,0,12000.0,1,0.0,9,0,3,0,0,750,0,0,0,1,0,19,1,0,0,16,0,1,0,1,1,12000.0,1,0,0,3000,0,10,0,1,0,0,0,60,2,0
2012,3,0,0,1,0,8000.0,1,0.0,12,0,5,0,0,750,1,0,0,1,0,28,1,0,0,44,0,2,1,1,2,8000.0,1,0,0,3000,0,11,1,0,0,0,0,55,3,0
2020,1,0,0,0,0,11500.0,1,0.0,10,0,3,0,0,750,0,0,0,1,1,3,1,0,0,108,0,1,0,1,2,11500.0,1,0,0,3000,0,14,1,0,0,0,0,73,3,0
2015,1,0,0,0,1,16500.0,0,0.0,6,0,2,0,0,750,0,0,0,0,1,12,0,1,0,87,1,2,0,1,1,16500.0,1,0,0,3000,0,16,1,0,0,0,0,25,3,0
2017,1,0,0,0,1,5500.0,0,0.0,11,0,4,1,0,750,0,0,0,0,0,29,0,0,0,11,1,1,0,0,1,5500.0,1,0,0,3000,1,19,0,1,0,0,0,35,3,0
2016,2,0,0,1,0,12500.0,0,0.0,9,1,3,0,0,750,1,0,0,0,0,12,1,0,0,46,0,0,0,1,2,12500.0,1,0,0,3000,0,18,0,1,1,0,0,24,2,0
2018,2,0,0,0,0,35000.0,1,15500.0,5,0,2,0,1,750,0,0,0,0,1,1,1,0,0,27,0,1,1,1,2,19500.0,1,0,0,3000,0,8,1,0,1,0,0,20,1,0
2012,1,0,0,0,0,6000.0,0,0.0,11,0,4,0,0,750,0,0,1,0,0,22,1,0,0,167,0,1,0,1,2,6000.0,1,0,0,2950,0,10,0,1,1,0,0,61,3,0
2005,1,0,0,2,0,6500.0,1,0.0,10,0,1,0,0,750,0,0,0,1,1,15,1,0,0,126,0,1,0,1,2,6500.0,1,0,0,3000,0,13,1,0,0,0,0,32,1,0
2005,1,0,0,0,0,2500.0,1,0.0,11,0,4,0,0,800,0,1,0,0,1,8,1,0,0,60,0,1,0,1,1,2500.0,1,0,0,2450,0,5,0,0,1,0,0,33,1,0
2016,1,0,1,0,0,13500.0,1,0.0,2,0,6,0,0,750,0,0,0,0,1,17,1,0,0,167,0,1,0,0,2,13500.0,0,0,0,3000,1,12,1,0,0,0,1,70,3,0
2019,1,0,1,0,0,57500.0,1,15000.0,6,0,4,0,1,750,0,0,0,0,2,7,1,0,0,115,0,0,1,0,3,42500.0,1,0,0,3000,1,17,1,0,0,0,0,28,3,0
2019,1,0,0,0,0,11000.0,1,0.0,2,0,3,0,0,750,0,0,0,1,0,14,1,0,0,138,0,0,0,1,2,11000.0,1,0,0,3000,0,14,0,1,0,0,0,54,3,0
2014,1,0,0,1,0,38000.0,1,15000.0,1,0,0,0,1,750,0,0,0,1,2,28,1,0,0,489,0,0,0,0,2,23000.0,0,0,1,3000,1,20,0,0,0,1,0,60,0,0
2015,1,0,0,1,0,15500.0,1,0.0,4,0,0,0,0,750,0,0,0,0,1,1,1,0,0,128,0,2,0,1,2,15500.0,1,0,0,2500,0,7,1,0,1,0,0,64,3,0
2016,3,0,0,2,0,13500.0,1,0.0,11,0,1,0,0,750,0,0,0,1,0,19,1,0,0,35,0,1,0,0,2,13500.0,1,0,0,2550,1,12,0,1,0,0,0,43,3,0
2015,1,0,0,0,0,40500.0,1,7500.0,10,0,4,0,1,750,0,0,0,0,2,4,1,0,0,169,0,0,1,0,2,33000.0,1,0,0,3000,1,14,1,0,1,0,0,54,3,0
2004,1,0,0,0,1,3000.0,0,0.0,9,0,3,0,0,750,0,0,0,0,1,5,0,1,0,76,1,1,0,0,1,3000.0,1,0,0,3000,1,10,1,0,0,0,0,43,1,0
2013,1,0,0,2,0,22500.0,1,17000.0,9,0,6,0,3,750,0,0,0,0,1,1,1,0,0,77,0,0,1,0,3,5500.0,1,0,0,2850,1,12,1,0,1,0,0,63,4,0
2016,1,0,1,1,0,40500.0,0,25000.0,10,0,2,0,1,750,0,0,1,0,1,16,1,0,0,176,0,1,1,0,3,15500.0,0,0,1,2850,1,10,1,0,0,0,0,65,4,0
2016,1,0,0,1,0,12500.0,0,0.0,8,0,5,0,0,750,0,0,1,1,0,17,1,0,1,183,0,1,0,0,2,12500.0,0,0,0,3000,1,11,0,1,0,0,0,51,1,0
2019,3,0,0,3,0,20500.0,1,0.0,9,0,5,0,0,750,0,0,0,1,1,28,1,0,0,47,0,1,1,1,4,20500.0,1,0,0,3000,0,17,1,0,0,0,0,33,4,0
2015,1,0,0,4,0,37000.0,1,5500.0,2,0,0,0,1,750,0,0,0,1,2,18,1,0,0,220,0,2,1,0,3,31500.0,1,0,0,2800,1,16,1,0,0,0,0,69,3,0
2010,1,0,1,1,0,6000.0,1,0.0,8,0,3,0,0,750,0,0,0,0,0,8,1,0,0,202,0,1,1,1,3,6000.0,1,0,0,2450,0,15,1,0,0,0,0,54,3,0
2017,1,0,0,0,1,11500.0,0,0.0,12,0,4,0,0,750,0,0,0,0,1,20,0,1,0,231,1,3,0,1,1,11500.0,1,0,0,3000,0,21,1,0,0,0,0,51,3,0
2017,1,0,0,0,0,14000.0,1,0.0,4,0,3,0,0,750,0,0,0,0,0,18,1,0,0,61,0,0,0,0,1,14000.0,1,0,0,3000,1,17,0,1,1,0,0,48,4,0
2009,2,0,0,0,0,2000.0,1,0.0,11,0,4,0,0,750,0,0,0,1,1,1,1,0,0,40,0,1,1,0,3,2000.0,1,0,0,3000,1,5,1,0,0,0,0,25,3,0
2016,1,0,0,2,0,50500.0,1,13000.0,1,0,4,0,1,800,0,0,0,0,2,11,1,0,0,175,0,0,0,1,2,37500.0,1,0,0,3000,0,17,1,0,1,0,0,34,3,0
2018,1,0,0,0,0,42000.0,1,0.0,6,0,6,0,0,750,0,0,0,0,2,9,1,0,0,18,0,0,0,0,1,42000.0,0,0,1,3000,1,16,0,0,1,1,0,22,3,0
2019,1,0,0,0,0,14000.0,1,0.0,2,0,1,0,0,750,0,0,0,1,0,19,1,0,0,172,0,0,1,1,2,14000.0,1,0,0,3000,0,16,1,0,0,0,0,58,4,0
2018,1,0,0,3,0,10500.0,1,0.0,2,0,1,0,0,750,0,0,0,0,0,19,1,0,0,238,0,0,1,0,4,10500.0,0,0,1,3000,1,18,1,0,1,0,0,40,3,0
2020,1,0,0,0,0,22500.0,1,0.0,10,0,5,0,0,750,0,0,0,1,1,5,1,0,0,150,0,1,1,0,2,22500.0,1,0,0,3000,1,11,1,0,0,0,0,59,1,0
2012,1,0,0,0,0,49500.0,1,21000.0,4,0,4,0,1,750,0,0,0,1,2,5,1,0,1,150,0,1,0,1,2,28500.0,0,0,0,3000,0,15,0,0,0,1,0,63,3,0
2019,1,0,1,0,0,9000.0,1,0.0,8,0,5,0,0,750,0,0,0,0,0,24,1,0,0,56,0,1,0,1,2,9000.0,0,0,1,2650,0,4,0,1,0,0,0,48,3,0
2013,1,0,0,1,0,49500.0,1,25000.0,11,0,2,0,1,750,0,0,0,1,2,6,1,0,0,105,0,1,1,0,2,24500.0,0,0,1,3000,1,6,1,0,0,0,0,45,3,0
2014,1,0,1,0,0,8000.0,1,0.0,10,0,0,0,0,750,0,0,0,0,1,7,1,0,0,112,0,2,1,1,2,8000.0,1,0,0,2500,0,12,1,0,0,0,0,66,2,0
2010,4,0,1,1,0,24000.0,1,20000.0,9,0,5,0,3,750,0,1,0,0,1,21,1,0,0,20,0,0,0,1,2,4000.0,1,0,0,3000,0,8,0,0,0,0,0,27,3,0
2018,1,0,0,0,0,21500.0,1,7000.0,11,0,3,0,2,750,0,0,0,1,1,7,1,0,0,143,0,0,1,0,2,14500.0,1,0,0,3000,1,22,1,0,0,0,0,47,3,0
2016,4,0,1,1,0,16000.0,1,3500.0,8,0,5,0,3,750,1,0,0,0,1,3,1,0,1,7,0,1,1,1,2,12500.0,0,0,0,3000,0,17,1,0,0,0,0,27,3,0
2016,1,1,1,0,0,57000.0,1,25000.0,10,0,6,0,1,750,0,0,0,0,2,20,1,0,0,78,0,1,0,1,2,32000.0,0,0,0,3000,0,6,1,0,0,0,0,52,4,0
2016,1,0,1,2,0,25000.0,1,14500.0,4,0,1,0,2,750,0,0,0,0,1,2,1,0,0,96,0,3,1,1,4,10500.0,1,0,0,3000,0,9,1,0,0,0,0,38,3,0
2018,1,0,1,1,0,39000.0,1,0.0,9,0,4,0,0,750,0,0,0,0,2,27,1,0,0,69,0,2,0,1,1,39000.0,1,0,0,3000,0,15,0,0,0,1,0,34,3,0
2018,1,0,0,0,1,12500.0,0,0.0,11,0,3,1,0,750,1,0,0,0,0,28,0,0,0,256,1,0,0,1,1,12500.0,1,0,0,3000,0,2,1,0,0,0,0,66,2,0
2018,1,0,0,0,0,40000.0,1,21500.0,1,0,4,0,2,750,0,0,0,0,1,4,1,0,0,115,0,2,1,1,2,18500.0,1,0,0,3000,0,4,1,0,1,0,0,37,3,0
2015,1,0,0,1,0,19000.0,1,0.0,8,0,5,0,0,750,0,0,0,0,1,24,1,0,0,157,0,1,1,1,2,19000.0,1,0,0,3000,0,9,1,0,1,0,0,73,4,0
2013,4,0,1,0,0,8000.0,0,0.0,12,0,1,0,0,750,0,0,0,0,0,10,1,0,0,3,0,1,0,1,1,8000.0,1,0,0,3000,0,16,0,1,0,0,0,36,3,1
2020,1,0,0,3,0,17000.0,0,0.0,1,1,1,0,0,750,0,0,0,0,1,29,1,0,0,118,0,0,1,1,3,17000.0,1,0,0,2650,0,19,1,0,1,0,0,55,3,0
2017,2,1,0,2,0,9500.0,1,0.0,12,0,3,0,0,750,0,0,0,1,1,19,1,0,0,48,0,2,1,1,3,9500.0,0,0,0,3000,0,12,1,0,0,0,0,51,4,0
2003,1,0,0,0,0,1000.0,1,0.0,8,0,4,0,0,750,0,0,0,0,0,2,1,0,0,51,0,0,0,0,2,1000.0,0,0,1,3000,1,15,0,1,1,0,0,34,4,0
2011,2,0,0,0,0,42000.0,1,30000.0,5,0,4,0,1,750,0,0,0,0,1,3,1,0,0,18,0,2,0,1,2,12000.0,1,0,0,3000,0,8,1,0,1,0,0,19,0,0
2016,2,0,0,1,1,16000.0,0,0.0,5,0,2,0,0,750,0,0,0,0,1,29,0,1,1,51,1,3,0,0,1,16000.0,0,0,0,3000,1,13,1,0,0,0,0,46,1,0
2018,2,0,0,2,0,22000.0,1,0.0,9,0,6,0,0,750,0,0,0,1,0,15,1,0,0,37,0,0,1,0,3,22000.0,1,0,0,3000,1,18,1,0,0,0,0,29,3,0
2018,2,0,1,1,0,48000.0,1,30000.0,12,0,0,0,3,750,0,0,0,0,1,23,1,0,0,56,0,0,1,0,2,18000.0,1,0,0,3000,1,16,1,0,0,0,0,35,3,0
2011,1,0,0,0,1,2500.0,0,0.0,6,0,3,1,0,750,0,0,0,0,0,20,0,0,0,68,1,1,0,1,1,2500.0,1,0,0,2500,0,20,1,0,0,0,0,45,3,0
2011,1,0,0,2,0,35500.0,1,20000.0,5,0,5,0,1,750,0,0,0,1,1,25,1,0,0,130,0,2,0,1,2,15500.0,1,0,0,3000,0,9,1,0,0,0,0,73,3,0
2018,1,1,0,0,1,6500.0,0,0.0,12,0,1,1,0,750,0,0,0,0,0,24,0,0,0,125,1,1,0,1,1,6500.0,0,0,0,3000,0,11,1,0,0,0,0,39,1,0
2020,1,0,1,0,0,26500.0,1,0.0,12,0,3,0,0,750,0,0,0,0,1,26,1,0,0,63,0,2,1,0,2,26500.0,1,0,0,3000,1,17,1,0,0,0,0,49,3,0
2019,1,0,0,0,0,25000.0,1,0.0,3,0,6,0,0,750,0,0,0,0,1,10,1,0,0,120,0,3,0,1,1,25000.0,0,0,1,2950,0,15,1,0,1,0,0,43,4,0
2015,1,0,0,2,0,11500.0,1,0.0,9,0,4,0,0,750,0,0,0,1,1,27,1,0,0,114,0,0,1,1,3,11500.0,1,0,0,3000,0,7,1,0,0,0,0,45,3,0
2016,1,0,0,0,1,11000.0,0,0.0,2,0,1,0,0,750,0,0,0,0,1,19,0,1,0,83,1,0,0,1,1,11000.0,1,0,0,3000,0,5,1,0,0,0,0,27,4,0
2010,2,0,0,0,0,12000.0,1,0.0,10,0,2,0,0,750,0,0,0,0,1,16,1,0,0,20,0,1,1,0,3,12000.0,1,0,0,2450,1,22,1,0,1,0,0,45,4,0
2019,1,0,0,0,1,14000.0,0,0.0,3,0,0,1,0,750,0,0,0,0,0,11,0,0,1,132,1,1,0,1,1,14000.0,0,0,0,2500,0,9,1,0,0,0,0,75,1,0
2019,1,0,1,0,0,24000.0,1,0.0,1,0,1,0,0,750,0,0,0,0,1,22,1,0,0,131,0,0,0,1,1,24000.0,1,0,0,3000,0,5,1,0,0,0,0,47,1,0
2015,1,0,0,0,0,13500.0,1,0.0,5,0,4,0,0,750,0,0,0,1,0,17,1,0,0,116,0,0,0,1,2,13500.0,1,0,0,2500,0,16,1,0,0,0,0,66,1,0
2016,2,0,0,2,0,32500.0,1,5000.0,4,0,4,0,1,750,0,0,0,1,2,5,1,0,0,13,0,0,1,1,2,27500.0,1,0,0,3000,0,14,1,0,0,0,0,42,1,0
2019,1,0,0,1,0,12500.0,1,0.0,7,0,3,0,0,750,0,0,0,1,0,4,1,0,0,263,0,2,1,1,3,12500.0,1,0,0,3000,0,8,1,0,0,0,0,49,2,0
2018,1,0,0,0,0,54000.0,1,18500.0,2,0,2,0,2,750,1,0,0,1,2,20,1,0,0,61,0,0,0,0,2,35500.0,1,0,0,3000,1,14,0,0,0,1,0,37,3,0
2017,4,0,1,0,0,35500.0,1,15000.0,8,0,1,0,1,750,0,0,0,0,1,6,1,0,0,19,0,0,0,1,2,20500.0,1,0,0,3000,0,4,1,0,0,0,0,28,3,0
2014,1,0,0,1,1,13500.0,0,0.0,4,0,2,0,0,750,0,0,0,0,1,10,0,1,0,109,1,2,0,1,1,13500.0,0,0,1,3000,0,7,1,0,0,0,0,62,3,0
2018,1,0,0,0,1,7500.0,0,0.0,7,0,6,1,0,750,0,0,0,0,0,28,0,0,0,109,1,1,0,0,1,7500.0,1,0,0,3000,1,15,1,0,0,0,0,39,3,0
2019,1,0,0,1,0,17500.0,1,0.0,7,0,5,0,0,750,0,0,0,1,0,20,1,0,0,165,0,2,1,1,3,17500.0,1,0,0,3000,0,0,1,0,0,0,0,71,4,0
2015,2,0,0,2,0,29500.0,1,0.0,11,0,1,0,0,750,0,0,0,0,2,19,1,0,0,27,0,0,1,1,3,29500.0,0,0,1,3000,0,16,1,0,1,0,0,22,3,0
2015,1,0,0,0,0,6000.0,1,0.0,11,0,4,0,0,750,0,0,0,0,0,15,1,0,0,25,0,0,0,0,2,6000.0,0,0,1,3000,1,6,0,1,1,0,0,39,1,0
2011,3,0,0,1,0,33000.0,0,14000.0,10,0,4,0,4,750,0,0,1,1,2,18,1,0,0,5,0,1,0,1,2,19000.0,1,0,0,3000,0,4,1,0,0,0,0,18,1,0
2011,1,0,0,2,0,20500.0,1,6500.0,7,0,3,0,2,750,0,0,0,1,1,18,1,0,0,113,0,0,0,1,2,14000.0,1,0,0,2750,0,10,1,0,0,0,0,34,4,0
2016,1,0,1,0,0,12000.0,0,0.0,7,0,1,0,0,750,0,0,0,0,1,30,1,0,0,119,0,1,0,1,2,12000.0,1,0,0,3000,0,11,1,0,0,0,0,58,1,1
2010,1,1,1,0,0,37500.0,0,20500.0,9,0,0,0,2,750,1,0,1,0,2,23,1,0,0,92,0,1,0,1,2,17000.0,0,0,0,3000,0,6,0,0,0,1,0,37,2,0
2011,1,0,1,0,0,21000.0,1,0.0,8,0,1,0,0,750,0,0,0,0,2,27,1,0,1,61,0,1,1,0,2,21000.0,0,0,0,3000,1,14,1,0,0,0,0,31,4,0
2015,1,0,0,0,0,8000.0,0,0.0,9,1,1,0,0,750,0,0,0,0,0,17,1,0,0,53,0,0,0,1,2,8000.0,1,0,0,3000,0,15,0,1,1,0,0,61,4,0
2016,1,0,0,1,0,15500.0,1,0.0,6,0,4,0,0,750,0,0,0,1,1,28,1,0,0,156,0,0,0,0,2,15500.0,1,0,0,2950,1,7,1,0,0,0,0,38,1,0
2019,3,0,0,2,0,28000.0,1,0.0,6,0,2,0,0,750,0,0,0,0,1,12,1,0,0,32,0,3,1,0,2,28000.0,1,0,0,3000,1,15,1,0,1,0,0,39,1,0
2014,1,0,0,1,0,27000.0,1,0.0,1,0,2,0,0,750,0,0,0,0,2,23,1,0,0,135,0,3,1,1,3,27000.0,1,0,0,2700,0,15,1,0,1,0,0,40,3,0
2020,1,0,0,0,1,19000.0,0,0.0,8,0,4,0,0,750,0,0,0,0,1,30,0,1,0,118,1,2,0,0,1,19000.0,1,0,0,3000,1,13,1,0,0,0,0,45,3,0
2018,5,1,1,0,0,20500.0,1,0.0,9,0,3,0,0,750,0,0,0,0,1,26,1,0,0,10,0,1,1,1,2,20500.0,0,0,0,2800,0,9,1,0,0,0,0,18,0,0
2020,1,0,0,0,0,75000.0,1,30000.0,2,0,0,0,1,750,0,1,0,0,2,25,1,0,1,42,0,2,0,1,2,45000.0,0,0,0,3000,0,20,0,0,1,0,0,23,4,0
2016,1,0,1,2,0,10500.0,0,0.0,12,0,5,0,0,750,0,0,1,0,1,14,1,0,0,148,0,0,1,1,2,10500.0,1,0,0,3000,0,14,1,0,0,0,0,62,3,0
2014,1,0,0,2,0,39000.0,1,15000.0,9,0,0,0,1,750,0,0,0,0,2,2,1,0,0,140,0,0,1,1,3,24000.0,1,0,0,3000,0,15,1,0,1,0,0,44,4,0
2011,1,0,0,2,0,31500.0,1,5500.0,1,0,1,0,2,750,1,0,0,0,2,8,1,0,0,134,0,0,1,1,4,26000.0,1,0,0,3000,0,17,1,0,1,0,0,29,1,0
2018,1,0,1,1,0,13000.0,1,0.0,3,0,0,0,0,750,0,0,0,0,1,11,1,0,0,87,0,0,1,1,3,13000.0,1,0,0,3000,0,15,1,0,0,0,0,49,3,0
2003,1,0,0,2,0,8500.0,1,1000.0,11,0,2,0,1,750,1,0,0,1,2,20,1,0,0,20,0,0,1,1,2,7500.0,1,0,0,2950,0,19,1,0,0,0,0,53,4,0
2012,1,0,0,2,0,27500.0,0,0.0,11,0,2,0,0,750,1,0,1,1,2,13,1,0,0,124,0,2,0,0,2,27500.0,1,0,0,3000,1,16,0,0,0,1,0,54,3,0
2007,1,0,0,0,0,1000.0,1,0.0,12,0,6,0,0,750,0,0,0,0,0,29,1,0,0,98,0,0,0,0,1,1000.0,1,0,0,2850,1,6,0,1,1,0,0,44,2,0
2020,2,0,0,3,0,38000.0,0,0.0,12,0,3,0,0,750,0,0,1,1,2,12,1,0,0,44,0,0,1,0,3,38000.0,1,0,0,3000,1,13,1,0,0,0,0,57,4,0
2017,1,0,1,1,0,20000.0,0,0.0,2,1,6,0,0,750,0,0,0,0,1,10,1,0,0,193,0,2,1,0,1,20000.0,1,0,0,3000,1,14,1,0,0,0,0,62,2,0
2017,1,0,0,1,0,28500.0,1,14000.0,12,0,0,0,1,750,0,0,0,1,1,23,1,0,1,128,0,1,1,1,2,14500.0,0,0,0,2700,0,14,1,0,0,0,0,49,3,0
2017,1,0,0,4,0,11500.0,1,0.0,6,0,3,0,0,750,0,0,0,1,0,6,1,0,0,202,0,1,1,0,3,11500.0,1,0,0,3000,1,15,1,0,0,0,0,47,3,0
2012,1,0,0,0,1,3500.0,0,0.0,10,0,3,1,0,750,0,0,0,0,0,3,0,0,0,132,1,0,0,0,1,3500.0,1,0,0,3000,1,20,1,0,0,0,0,43,3,0
2016,1,0,0,0,0,10000.0,1,0.0,10,0,1,0,0,750,0,0,0,1,0,1,1,0,0,174,0,0,0,1,2,10000.0,1,0,0,3000,0,7,0,1,0,0,0,57,3,0
2017,1,0,0,0,0,38500.0,0,3000.0,12,1,0,0,3,750,0,1,0,1,2,9,1,0,0,108,0,2,0,1,2,35500.0,1,0,0,3000,0,17,0,0,0,0,0,46,3,0
2019,1,1,0,0,0,4500.0,1,0.0,10,0,3,0,0,750,0,0,0,0,0,3,1,0,0,95,0,3,0,1,1,4500.0,0,0,0,3000,0,23,0,1,1,0,0,64,3,0
2012,1,0,0,0,0,8500.0,1,0.0,9,0,2,0,0,750,0,0,0,0,1,4,1,0,0,97,0,0,1,1,2,8500.0,0,0,1,3000,0,11,1,0,1,0,0,60,4,0
2016,1,0,0,2,0,14500.0,0,0.0,7,0,0,0,0,750,0,0,1,1,0,22,1,0,0,128,0,2,0,0,2,14500.0,0,0,1,2950,1,19,0,1,0,0,0,49,1,0
2009,1,0,1,2,0,4000.0,1,0.0,9,0,3,0,0,750,0,0,0,0,0,19,1,0,0,84,0,3,0,1,2,4000.0,1,0,0,2450,0,5,0,1,0,0,0,38,1,0
2017,1,0,0,1,0,22000.0,1,9000.0,7,0,2,0,2,750,0,0,0,1,1,31,1,0,0,121,0,0,1,0,4,13000.0,1,0,0,3000,1,14,1,0,0,0,0,75,0,0
2012,3,0,1,1,0,33000.0,1,17500.0,10,0,2,0,3,750,0,0,0,0,1,2,1,0,1,43,0,1,1,1,3,15500.0,0,0,0,3000,0,22,1,0,0,0,0,25,3,0
2020,1,0,0,0,0,25500.0,1,9500.0,4,0,6,0,1,750,0,0,0,1,1,7,1,0,0,242,0,0,0,0,1,16000.0,1,0,0,3000,1,23,1,0,0,0,0,59,3,0
2020,1,0,1,3,0,48500.0,1,6500.0,5,0,0,0,1,750,0,0,0,0,2,27,1,0,1,101,0,2,0,0,2,42000.0,0,0,0,3000,1,19,0,0,0,1,0,50,3,0
2013,1,0,1,0,0,10000.0,0,0.0,7,0,1,0,0,750,0,0,1,0,0,9,1,0,0,255,0,0,1,1,3,10000.0,1,0,0,3000,0,12,1,0,0,0,0,56,3,0
2018,1,0,1,1,0,16500.0,0,0.0,10,0,3,0,0,750,0,0,1,0,0,10,1,0,0,101,0,1,0,1,2,16500.0,0,0,1,3000,0,3,0,1,0,0,0,42,1,0
2018,1,0,0,0,1,9500.0,0,0.0,10,0,0,1,0,750,0,0,0,0,0,7,0,0,0,65,1,2,0,1,1,9500.0,1,0,0,3000,0,1,1,0,0,0,0,34,4,0
2015,1,0,0,0,0,27500.0,1,0.0,12,0,0,0,0,750,1,1,0,1,2,2,1,0,0,171,0,2,0,1,2,27500.0,1,0,0,3000,0,16,0,0,0,0,0,53,3,0
2019,1,0,0,2,0,21500.0,1,0.0,1,0,4,0,0,750,0,0,0,1,0,18,1,0,0,143,0,0,1,0,3,21500.0,1,0,0,3000,1,15,1,0,0,0,0,36,3,0
2017,1,0,0,0,0,14000.0,1,0.0,1,0,0,0,0,750,0,0,0,1,1,28,1,0,0,81,0,2,0,1,1,14000.0,1,0,0,3000,0,11,1,0,0,0,0,27,4,0
2010,1,0,0,0,0,11000.0,1,0.0,6,0,1,0,0,750,0,0,0,1,0,25,1,0,0,173,0,0,0,0,1,11000.0,1,0,0,3000,1,10,0,1,0,0,0,57,1,0
2013,4,0,0,1,1,9000.0,0,0.0,9,0,6,1,0,750,0,0,0,0,0,29,0,0,0,19,1,0,0,0,1,9000.0,1,0,0,3000,1,12,1,0,0,0,0,20,2,0
2013,1,0,0,0,1,11500.0,0,0.0,2,0,4,0,0,750,0,0,0,0,1,22,0,1,0,186,1,3,0,1,1,11500.0,1,0,0,2500,0,9,1,0,0,0,0,55,3,0
2013,3,0,0,1,0,37000.0,1,25000.0,1,0,2,0,1,750,0,1,0,0,1,2,1,0,0,39,0,1,0,1,2,12000.0,1,0,0,3000,0,8,0,0,1,0,0,50,3,0
2016,1,0,0,0,0,3000.0,0,0.0,12,0,0,0,0,750,0,0,1,1,0,2,1,0,1,52,0,1,0,0,2,3000.0,0,0,0,3000,1,11,0,1,0,0,0,22,1,0
2015,1,0,1,0,0,61000.0,0,30000.0,8,1,3,0,3,750,0,0,0,0,2,8,1,0,0,52,0,0,1,1,3,31000.0,1,0,0,2900,0,10,1,0,0,0,0,27,3,0
2016,1,0,1,0,0,54000.0,1,25000.0,2,0,0,0,1,750,0,0,0,0,2,4,1,0,1,178,0,1,1,1,3,29000.0,0,0,0,3000,0,7,1,0,0,0,0,48,4,0
